Customer_ID,Product_ID,Transaction_ID,Purchase_Frequency,Average_Order_Value,Most_Frequent_Category,Time_Between_Purchases,Region,Churn_Probability,Lifetime_Value,Launch_Date,Peak_Sales_Date,Season,Preferred_Purchase_Times,Retention_Strategy,Sales Amount,Cost,Profit,Units Sold,Sales Date,Profit Margin
CUST_FE6WIR,PROD_UDMK3C,TRANS_1KIBES,18,43.2,Home,77,South America,0.49,6323.84,2020-06-09,2023-09-29,Spring,Morning,Loyalty Program,2069.2472794645773,3465.921376899587,-1396.6740974350096,675,2023-05-21,-67.49672266315132
CUST_G9Q4QQ,PROD_QTX0NI,TRANS_3OAEAZ,8,166.34,Electronics,53,Asia,0.14,6689.96,2021-09-18,2023-04-17,Fall,Evening,Email Campaign,853.0861099366023,2793.9544143945877,-1940.8683044579855,203,2023-10-31,-227.51141788045555
CUST_N6HHYX,PROD_HX4IZT,TRANS_JQ0P3H,16,125.93,Home,16,Europe,0.88,4219.05,2020-09-17,2023-11-09,Spring,Afternoon,Email Campaign,2905.77544112191,81.99871950692366,2823.776721614986,612,2023-07-23,97.17807789457865
CUST_WXZHXB,PROD_1F36EK,TRANS_IUVLM2,4,114.85,Electronics,28,Europe,0.88,4378.7,2022-02-10,2023-06-12,Fall,Evening,Discount,1457.361369197296,2486.0137065301824,-1028.6523373328864,281,2023-07-28,-70.58320325174124
CUST_NHIYBZ,PROD_OM485I,TRANS_F40LNO,8,63.73,Electronics,50,South America,0.53,1061.35,2021-04-05,2023-04-09,Fall,Evening,Email Campaign,4614.40680984358,420.21322093587986,4194.1935889077,916,2023-01-09,90.89345091898986
CUST_5J5G3D,PROD_ILY7UA,TRANS_VTPKME,3,125.61,Sports,18,Europe,0.65,850.51,2021-05-10,2023-12-04,Winter,Morning,Email Campaign,2957.6349409577783,3134.6860601724525,-177.05111921467415,257,2023-07-04,-5.986239774315732
CUST_93ZV2K,PROD_MV0WGY,TRANS_X042PL,9,142.18,Electronics,42,North America,0.42,3184.55,2022-02-17,2023-11-22,Spring,Morning,Email Campaign,3004.91688448974,3966.455368700083,-961.5384842103431,94,2023-10-23,-31.998837943686432
CUST_L23NZ1,PROD_52YIT1,TRANS_PFQFFB,13,143.62,Sports,20,Europe,0.56,3844.32,2021-06-23,2023-02-09,Summer,Evening,Discount,1839.130838297349,2148.2352372539704,-309.10439895662125,324,2023-11-28,-16.80709129116596
CUST_RU9694,PROD_BII1N4,TRANS_IRQXV1,12,141.28,Home,61,South America,0.91,8335.06,2020-10-12,2023-10-14,Spring,Evening,Discount,354.7478246907667,2746.979025766815,-2392.2312010760484,791,2023-07-20,-674.3469683461353
CUST_L40LB2,PROD_N1SY8D,TRANS_IU7UGL,6,50.83,Clothing,44,North America,0.49,6363.03,2021-02-18,2023-11-02,Fall,Morning,Discount,255.54445032764423,987.3909355342686,-731.8464852066244,739,2023-03-05,-286.3871566251168
CUST_J6MO9Z,PROD_P1HAHN,TRANS_D7WK10,14,132.87,Sports,33,Asia,0.07,7780.36,2021-11-19,2023-09-17,Fall,Evening,Loyalty Program,2174.3422063506678,1778.5110878274845,395.83111852318325,362,2023-12-16,18.20463758497017
CUST_7C0W10,PROD_JQDAK5,TRANS_WCJ1D9,4,77.15,Home,32,South America,0.35,6496.67,2020-11-09,2023-11-27,Winter,Evening,Email Campaign,514.3703526764655,3431.5765623337156,-2917.20620965725,662,2023-11-22,-567.1412037023347
CUST_HVO0YE,PROD_QS9RQ3,TRANS_6YK0R5,15,144.87,Electronics,64,Europe,0.16,3981.59,2021-11-05,2023-03-08,Winter,Morning,Email Campaign,3073.5500821466817,711.3206435976923,2362.2294385489895,351,2023-11-16,76.85670886804358
CUST_BJ8PC8,PROD_JF6HWY,TRANS_ZKSSYL,3,48.36,Home,14,South America,0.42,2182.64,2020-10-06,2023-07-09,Spring,Evening,Discount,4416.767727634321,1098.8656421743603,3317.9020854599607,62,2023-01-25,75.12059247990098
CUST_PPGHUG,PROD_XYBHO7,TRANS_94BSFT,1,147.32,Clothing,28,North America,0.17,9725.7,2020-07-09,2023-09-20,Fall,Afternoon,Discount,4426.282600941739,1809.4630173798191,2616.8195835619194,641,2023-06-05,59.12002959334687
CUST_QLWXKN,PROD_N1PGOG,TRANS_KBHT6C,10,61.65,Clothing,62,Europe,0.46,4921.08,2020-05-21,2023-01-05,Summer,Evening,Loyalty Program,3329.3225096479387,2863.383122783855,465.93938686408364,187,2023-08-09,13.995021074523498
CUST_55G0B9,PROD_7GV0HT,TRANS_YEQSNO,19,27.95,Home,39,Europe,0.43,8793.08,2021-07-27,2023-04-04,Spring,Afternoon,Loyalty Program,1135.0359742173619,1534.7416214429115,-399.7056472255497,580,2023-10-19,-35.215240424529945
CUST_RBTHYA,PROD_GVZNDT,TRANS_9C04E7,19,95.92,Home,46,South America,0.34,9354.01,2021-02-14,2023-09-27,Winter,Afternoon,Loyalty Program,4328.6844736584735,3714.542505142865,614.1419685156084,915,2023-05-19,14.18772775546179
CUST_ZVWG1W,PROD_7IVYCI,TRANS_2L74I6,16,133.24,Electronics,49,Europe,0.62,2462.83,2021-03-20,2023-05-07,Spring,Morning,Loyalty Program,4441.85783303472,423.10535251144074,4018.7524805232792,542,2023-01-21,90.47458589591169
CUST_NY8YNJ,PROD_YP9R3L,TRANS_LWP98Q,5,174.23,Sports,64,Europe,0.51,457.88,2021-04-10,2023-03-17,Spring,Afternoon,Loyalty Program,1063.6025662694976,1514.6765803021476,-451.07401403265,897,2023-06-03,-42.410015577036134
CUST_QUZCYF,PROD_880VC5,TRANS_SZ6G3R,1,28.76,Home,42,South America,0.37,7484.49,2020-11-14,2023-02-17,Summer,Morning,Loyalty Program,3713.3878202763185,2850.3687875422665,863.019032734052,304,2023-03-09,23.2407460384742
CUST_W79GOY,PROD_99UPJJ,TRANS_7Y57PC,18,96.02,Electronics,18,Europe,0.67,7851.1,2021-05-25,2023-08-24,Summer,Afternoon,Loyalty Program,1503.9457897429024,942.6477243628951,561.2980653800073,787,2023-02-10,37.32169531695424
CUST_Y2CZKX,PROD_FYUA28,TRANS_EZ678A,3,130.49,Electronics,64,North America,0.03,9940.11,2021-08-31,2023-01-08,Summer,Morning,Loyalty Program,4032.937530529355,2642.831880207208,1390.105650322147,639,2023-01-15,34.468811872215745
CUST_9Q8I6W,PROD_YJI86R,TRANS_U2IONR,12,152.58,Sports,5,Asia,0.1,3656.03,2021-03-19,2023-03-23,Fall,Afternoon,Loyalty Program,4986.465709527653,698.6569849980165,4287.808724529637,436,2023-10-06,85.98893433352825
CUST_XAD81Q,PROD_RVCM27,TRANS_LCICB2,5,119.57,Electronics,73,Asia,0.92,3969.17,2020-11-25,2023-11-13,Spring,Morning,Discount,247.1274261140248,271.1221252036612,-23.994699089636413,213,2023-06-18,-9.70944401717891
CUST_GFMVZB,PROD_855ASF,TRANS_866T7G,7,124.46,Electronics,45,South America,0.23,486.63,2021-08-15,2023-01-22,Spring,Morning,Discount,4497.092742375567,528.012081157163,3969.0806612184033,406,2023-05-14,88.2588127173414
CUST_ELI6OV,PROD_76JG72,TRANS_IXMDF7,6,125.01,Clothing,77,South America,0.86,2565.68,2021-03-27,2023-01-10,Fall,Evening,Discount,3150.8896146334246,3723.439893379832,-572.5502787464075,818,2023-07-18,-18.17106750066261
CUST_4JY7ZW,PROD_DMER7V,TRANS_F1EXC2,16,126.54,Clothing,29,North America,0.73,6828.47,2021-06-15,2023-08-11,Winter,Evening,Email Campaign,4869.5748339076235,2229.4159876112276,2640.158846296396,962,2023-08-26,54.21744066674056
CUST_1PUTE2,PROD_2I43IB,TRANS_FUSQPV,12,197.02,Clothing,19,South America,0.11,9708.83,2020-03-25,2023-05-05,Fall,Evening,Discount,2378.546635879495,3195.5658131446135,-817.0191772651183,134,2023-04-22,-34.34951263686348
CUST_06T7TU,PROD_KGEK8D,TRANS_MRHMOH,7,130.33,Sports,26,Europe,0.75,7504.84,2021-12-17,2023-10-25,Spring,Afternoon,Discount,4252.200859799731,1363.9852785749524,2888.2155812247784,960,2023-02-21,67.92283987640242
CUST_XJSTL4,PROD_PJXRRK,TRANS_HDNL95,1,55.45,Electronics,89,North America,0.49,9267.97,2021-03-15,2023-08-25,Fall,Morning,Discount,405.73093613155845,2391.001659147514,-1985.2707230159558,917,2023-05-17,-489.3072098333243
CUST_NZIKW3,PROD_FEAGBU,TRANS_QQIJ8V,8,55.62,Electronics,73,Asia,0.65,6686.2,2020-03-21,2023-06-26,Spring,Evening,Loyalty Program,1742.867345383649,2005.0609281347167,-262.19358275106765,993,2023-09-12,-15.043806027208126
CUST_8YBSDU,PROD_Q8TC8C,TRANS_5HU0IO,9,177.15,Electronics,30,Asia,0.51,169.27,2021-08-03,2023-07-08,Spring,Evening,Email Campaign,428.38103498092886,3785.6649396390612,-3357.2839046581325,915,2023-04-25,-783.7144108883335
CUST_KFBGEG,PROD_KW0AGF,TRANS_E5SIZJ,9,59.26,Sports,27,South America,0.78,5795.32,2022-10-17,2023-11-26,Winter,Afternoon,Discount,4879.181354047446,3002.919812413736,1876.2615416337098,219,2023-06-07,38.45443334622697
CUST_WX72G4,PROD_H0GB1N,TRANS_DI01L3,4,130.82,Clothing,75,Europe,0.92,3990.58,2021-07-19,2023-05-20,Summer,Morning,Email Campaign,4103.172145632,2935.6433944114874,1167.5287512205127,421,2023-10-27,28.4542960856126
CUST_9F3MJI,PROD_EJUDVO,TRANS_QP01O0,15,67.9,Sports,5,South America,0.39,1818.16,2020-08-21,2023-11-06,Winter,Morning,Email Campaign,4277.482364105255,233.09541426540414,4044.3869498398512,319,2023-09-21,94.55063996940261
CUST_KU3BJ7,PROD_R6ZQXA,TRANS_TGT5E9,14,140.2,Sports,38,North America,0.68,9822.1,2020-07-28,2023-04-21,Summer,Morning,Loyalty Program,4696.029634026082,2221.19519256458,2474.834441461502,157,2023-12-21,52.700571212957485
CUST_8QEAW2,PROD_ODMHND,TRANS_9S3EH9,6,147.72,Clothing,41,Asia,0.89,8898.73,2021-06-03,2023-11-09,Spring,Evening,Email Campaign,517.0070819869482,1894.6162429121687,-1377.6091609252205,188,2023-11-03,-266.45847009113083
CUST_VPL6D6,PROD_S4E3JY,TRANS_BMTPKQ,17,151.11,Electronics,39,North America,0.48,9537.17,2022-01-17,2023-03-14,Winter,Morning,Loyalty Program,1989.4282033153336,3714.976953094468,-1725.5487497791346,476,2023-04-09,-86.73591471677891
CUST_5LX7DB,PROD_HANCC8,TRANS_XEQVEA,9,71.57,Electronics,9,South America,0.64,8468.43,2022-06-24,2023-09-05,Fall,Afternoon,Loyalty Program,448.07095631561043,1066.5008533486525,-618.4298970330422,162,2023-05-01,-138.0205274000029
CUST_E1KUXR,PROD_YL7S97,TRANS_51A38O,12,78.6,Home,62,South America,0.0,250.81,2020-05-21,2023-06-26,Winter,Evening,Loyalty Program,1132.8861975951402,1115.8421404998226,17.044057095317612,129,2023-03-31,1.5044809559422887
CUST_H1N6EF,PROD_4TSNSW,TRANS_AVHED5,7,136.85,Electronics,13,South America,0.63,6522.78,2020-12-29,2023-01-09,Fall,Morning,Discount,1223.8923074845945,1674.8176830819266,-450.92537559733205,304,2023-01-30,-36.84355010973937
CUST_9X20ZE,PROD_Z0AVEM,TRANS_3K5OBS,9,186.09,Sports,44,North America,0.15,7315.41,2022-06-26,2023-04-16,Summer,Morning,Discount,2398.6253341331358,1011.3103679551854,1387.3149661779503,89,2023-08-18,57.83791851257698
CUST_Y09J4N,PROD_2KLP12,TRANS_052QCL,17,53.9,Clothing,49,North America,0.61,3363.56,2022-03-28,2023-03-08,Summer,Afternoon,Loyalty Program,1415.9546205228487,560.2764753445605,855.6781451782882,895,2023-05-19,60.43118421848326
CUST_9O64EK,PROD_II3XFL,TRANS_LO4BXE,5,51.43,Electronics,34,South America,0.48,8098.05,2020-10-25,2023-08-11,Fall,Evening,Email Campaign,594.7927234070294,3436.788644270663,-2841.9959208636337,917,2023-09-11,-477.81282605214307
CUST_8LP0O6,PROD_9WPC9Q,TRANS_RKPH2Y,9,41.57,Electronics,52,North America,0.81,5220.21,2020-12-18,2023-09-26,Spring,Morning,Email Campaign,920.7063365611277,2255.1922713954677,-1334.48593483434,162,2023-01-31,-144.9415391034121
CUST_JN3LTJ,PROD_4DQ3CO,TRANS_EKXY8Z,9,82.45,Clothing,45,North America,0.94,6654.65,2022-02-20,2023-06-24,Winter,Afternoon,Discount,821.6502614052455,3452.3827398784388,-2630.732478473193,922,2023-06-11,-320.17667395053525
CUST_GI2QCB,PROD_0Z02ZC,TRANS_7PPCFH,12,122.53,Electronics,61,South America,0.5,4170.21,2020-01-10,2023-04-18,Spring,Evening,Loyalty Program,4868.076309770262,3332.9823233445986,1535.0939864256634,36,2023-06-05,31.5338932412526
CUST_B5S9QU,PROD_L02JUB,TRANS_FXLK72,10,38.08,Home,68,North America,0.41,9979.96,2021-08-06,2023-09-30,Winter,Morning,Discount,3820.5332839005205,1164.067301419201,2656.4659824813198,227,2023-11-19,69.53128752144355
CUST_W7WWPK,PROD_OFYIP0,TRANS_D5AIL7,19,132.31,Electronics,60,North America,0.39,7593.09,2022-05-06,2023-05-06,Fall,Afternoon,Email Campaign,4842.031179820854,2213.562905080882,2628.468274739972,151,2023-04-27,54.28441447659617
CUST_QA1HIN,PROD_RNSX0Z,TRANS_SQ3A1X,17,124.15,Home,22,Europe,0.35,6268.35,2020-01-25,2023-03-23,Spring,Afternoon,Loyalty Program,2254.728383888752,378.7099258232783,1876.0184580654736,593,2023-07-10,83.20374513713648
CUST_45MG9T,PROD_L01JXX,TRANS_TMOMR8,13,131.71,Electronics,24,Asia,0.41,3008.4,2022-01-08,2023-06-30,Winter,Afternoon,Discount,1464.0055601470174,3665.244941921496,-2201.2393817744787,47,2023-06-25,-150.3573102245204
CUST_BYJ4N0,PROD_7E0P2F,TRANS_HK3D9H,18,102.97,Home,61,North America,0.01,6652.17,2022-01-13,2023-01-19,Fall,Morning,Email Campaign,4011.6366663250146,1646.8377245073548,2364.79894181766,716,2023-01-05,58.94848258987542
CUST_P1GZ5T,PROD_AE4R9Q,TRANS_EDZCD8,18,71.72,Home,82,South America,0.46,1313.02,2021-01-08,2023-05-09,Summer,Morning,Email Campaign,1698.6441984016192,1605.0209263616343,93.62327203998484,940,2023-11-29,5.511647002243433
CUST_Y0DSSD,PROD_J38DBB,TRANS_DRXHZB,12,134.07,Home,84,North America,0.33,8354.49,2020-06-30,2023-01-21,Fall,Morning,Email Campaign,1566.9785311562066,1245.8837139409152,321.0948172152914,660,2023-01-12,20.491334809697058
CUST_0Z2YOY,PROD_FZ7FGI,TRANS_YPE1VB,18,123.37,Home,71,Europe,0.17,8849.19,2022-11-20,2023-07-26,Summer,Evening,Loyalty Program,1239.2793618183728,1869.62179160728,-630.3424297889073,231,2023-02-28,-50.86362681486255
CUST_TF4JH5,PROD_MQ4LFO,TRANS_QHKVOA,12,22.92,Electronics,44,South America,0.54,4169.63,2022-09-30,2023-04-03,Fall,Morning,Discount,735.4269932987532,1044.4495768545198,-309.0225835557666,539,2023-11-17,-42.019477986475266
CUST_F8996J,PROD_LVCY35,TRANS_AKLT7L,5,103.78,Clothing,73,Europe,0.01,2106.19,2021-06-18,2023-04-02,Spring,Evening,Email Campaign,1356.6689989821532,1530.666477547378,-173.9974785652248,701,2023-11-04,-12.82534492169919
CUST_7XMSYL,PROD_52BWR5,TRANS_39G5BR,19,193.08,Clothing,74,North America,0.89,2273.85,2020-08-28,2023-04-12,Summer,Morning,Loyalty Program,1841.0667675220498,3209.7908419102832,-1368.7240743882335,165,2023-10-26,-74.3440758658874
CUST_W1WOJV,PROD_HVOYK7,TRANS_957MI2,11,178.94,Electronics,6,South America,0.68,360.56,2022-10-13,2023-11-01,Summer,Evening,Email Campaign,3402.571619914079,3345.3092391614286,57.26238075265019,724,2023-09-07,1.6829147817936647
CUST_LHPLSQ,PROD_KE8D0F,TRANS_A8LP8Q,4,185.34,Sports,29,North America,0.23,5617.15,2022-12-30,2023-09-16,Summer,Afternoon,Email Campaign,406.5677268753127,1251.5207866326386,-844.953059757326,820,2023-12-05,-207.82590547735688
CUST_690U9P,PROD_62ZXPA,TRANS_JIPIJE,3,66.29,Home,89,North America,0.32,9262.14,2021-08-05,2023-08-10,Summer,Evening,Email Campaign,1131.4840043601805,1902.6070006835123,-771.1229963233318,587,2023-04-03,-68.15147128477332
CUST_9TH5GC,PROD_Y6YR3W,TRANS_149JP3,13,43.29,Sports,45,Asia,0.81,8201.82,2020-03-25,2023-08-15,Spring,Afternoon,Discount,4064.2158374292144,3501.5881163062063,562.6277211230081,604,2023-11-15,13.843450831068399
CUST_TQGIOV,PROD_6623EB,TRANS_FZ369D,15,183.45,Home,37,South America,0.05,855.56,2022-03-09,2023-02-01,Winter,Morning,Discount,819.9174255604768,258.0596607273037,561.8577648331731,574,2023-04-21,68.52614023285332
CUST_AQQE5T,PROD_QGDLOS,TRANS_BULSFW,4,174.88,Electronics,74,South America,0.74,360.16,2022-10-08,2023-05-31,Fall,Evening,Email Campaign,1778.9612179603555,3562.1225998833524,-1783.161381922997,66,2023-11-02,-100.236102053279
CUST_4U1LEG,PROD_PBXPWH,TRANS_84GQJ2,1,56.87,Sports,75,Europe,0.19,7789.7,2021-04-30,2023-09-26,Summer,Morning,Loyalty Program,4336.828717104886,915.7781653267102,3421.0505517781758,920,2023-10-22,78.88369070895538
CUST_WELSWE,PROD_I7P4YH,TRANS_JO1P13,9,103.25,Clothing,56,North America,0.13,8322.66,2022-01-07,2023-05-24,Fall,Morning,Discount,859.134024602869,2730.2300146467846,-1871.0959900439157,80,2023-12-02,-217.7886029957691
CUST_DMJGCT,PROD_Z6ITJQ,TRANS_5DMINU,9,193.69,Home,14,Europe,0.74,6236.09,2022-02-06,2023-12-11,Summer,Afternoon,Email Campaign,505.4104945291305,2351.079200719171,-1845.6687061900402,140,2023-01-17,-365.18210962547806
CUST_8AL2RC,PROD_AN8LAV,TRANS_FNZ5B3,1,170.01,Clothing,22,South America,0.88,2913.19,2022-02-24,2023-02-20,Fall,Afternoon,Loyalty Program,2474.236175892053,2234.115955347546,240.120220544507,400,2023-08-08,9.704822154171877
CUST_JQ9IC9,PROD_0K4MUW,TRANS_F671CM,16,167.65,Clothing,34,South America,0.12,5148.01,2021-08-07,2023-05-26,Spring,Evening,Loyalty Program,1581.8556052648282,3444.4728877736443,-1862.617282508816,932,2023-10-26,-117.74888152303787
CUST_8CSKVV,PROD_8U71KJ,TRANS_9A6589,16,46.3,Electronics,44,Asia,0.56,8036.06,2020-09-19,2023-11-06,Fall,Afternoon,Email Campaign,2860.700985970885,451.209967396412,2409.491018574473,130,2023-11-01,84.22729360358936
CUST_HY5P78,PROD_05B6DA,TRANS_I304SP,5,121.83,Home,53,Europe,0.6,7745.61,2022-11-07,2023-10-19,Spring,Evening,Discount,4038.6439633690284,1420.7607000362623,2617.883263332766,985,2023-01-05,64.82084796474442
CUST_GJDU9G,PROD_I0YLJU,TRANS_T5YWUL,14,29.36,Clothing,8,Asia,0.62,1973.29,2022-09-25,2023-05-20,Spring,Morning,Email Campaign,772.0275919484415,2176.0983480618243,-1404.0707561133827,766,2023-05-09,-181.86795015574407
CUST_7Y4EPV,PROD_TRAQ2A,TRANS_I9OKT9,4,164.11,Sports,87,Asia,0.92,7096.59,2021-05-18,2023-06-14,Fall,Afternoon,Loyalty Program,2945.425514315996,3254.590973086857,-309.1654587708608,446,2023-11-19,-10.496461623904178
CUST_JBSTND,PROD_ST2I6A,TRANS_T6ZN9Z,4,129.73,Clothing,51,Asia,0.9,1806.73,2021-08-23,2023-02-13,Winter,Morning,Discount,2576.9929259103333,904.9501794761024,1672.0427464342308,832,2023-04-22,64.88348220217077
CUST_ZC4XU5,PROD_XH8JO2,TRANS_9KFVMM,4,77.11,Sports,43,South America,0.8,4895.97,2022-09-05,2023-12-06,Fall,Afternoon,Loyalty Program,805.9860514646779,3221.572873428391,-2415.586821963713,29,2023-01-24,-299.7057849294028
CUST_14ULBV,PROD_86TX9J,TRANS_IBRZ1G,17,108.63,Electronics,58,Asia,0.42,7573.25,2022-01-26,2023-10-06,Winter,Evening,Loyalty Program,3157.5925790920137,1628.5720058510462,1529.0205732409675,988,2023-01-29,48.42361815027597
CUST_XV4XTN,PROD_99OX93,TRANS_23Z3UO,19,183.02,Electronics,6,Europe,0.23,693.25,2021-05-06,2023-07-26,Fall,Evening,Loyalty Program,1440.838047517781,796.2097329130969,644.6283146046841,202,2023-05-12,44.73981761622858
CUST_L655PK,PROD_7XREH7,TRANS_1BEPON,14,108.96,Clothing,84,Europe,0.93,6036.96,2020-09-26,2023-07-25,Fall,Evening,Loyalty Program,2490.388160865661,3047.9964397517565,-557.6082788860954,237,2023-02-13,-22.390416387631326
CUST_A4NDCY,PROD_JH5EBW,TRANS_3VKUL2,6,113.76,Home,89,Asia,0.28,7063.29,2022-09-08,2023-11-22,Spring,Evening,Email Campaign,503.1343889576032,409.0506608244639,94.08372813313935,599,2023-11-17,18.699522473123444
CUST_C7BEGR,PROD_6J77CZ,TRANS_5ZUHXU,19,107.66,Clothing,57,Europe,0.5,2893.14,2021-07-04,2023-08-08,Summer,Afternoon,Discount,2351.961880346753,2083.3311275979995,268.63075274875337,608,2023-07-26,11.421560655105038
CUST_25MIZL,PROD_FDV5SK,TRANS_L6U25V,3,91.73,Sports,22,Asia,0.22,5324.24,2020-07-17,2023-08-30,Winter,Afternoon,Discount,1601.6709934098196,302.30934625445923,1299.3616471553605,799,2023-08-04,81.1253779647424
CUST_ZJ6EUJ,PROD_CCB3PM,TRANS_5554Y1,18,46.07,Electronics,38,South America,0.7,5904.02,2020-04-15,2023-10-18,Winter,Afternoon,Email Campaign,4129.667934808236,1457.850527873261,2671.817406934975,339,2023-09-01,64.6981173574442
CUST_HZ0ZYF,PROD_6H7V1N,TRANS_YO2LJB,14,175.74,Clothing,82,South America,0.77,3051.56,2020-10-26,2023-04-26,Summer,Afternoon,Email Campaign,379.19576228710457,2424.253356075251,-2045.0575937881463,399,2023-01-31,-539.3144642370106
CUST_AKC211,PROD_BNSVC4,TRANS_ZAIH5J,15,41.44,Electronics,85,Asia,0.66,1863.54,2020-06-07,2023-02-11,Fall,Morning,Discount,2151.1756470998166,2246.6563888744918,-95.48074177467515,439,2023-09-23,-4.438537685353629
CUST_FHEX81,PROD_D68ANP,TRANS_08FRSI,7,79.02,Clothing,85,North America,0.49,1330.32,2021-04-18,2023-09-26,Winter,Evening,Loyalty Program,2346.313978244046,1648.3889007234327,697.9250775206135,289,2023-01-11,29.745596028155298
CUST_JZYHN2,PROD_8JA46I,TRANS_DEB6JW,12,156.8,Home,54,Asia,0.12,2324.12,2021-11-27,2023-03-01,Winter,Afternoon,Loyalty Program,3652.529773865682,1744.739576189857,1907.7901976758249,252,2023-03-23,52.23202316723899
CUST_PQB4VR,PROD_CD4NW9,TRANS_7YNATA,1,117.25,Clothing,82,Europe,0.02,8907.3,2022-05-22,2023-02-04,Winter,Afternoon,Loyalty Program,2914.0091179420338,945.7397357355278,1968.269382206506,977,2023-06-05,67.54506600846055
CUST_OL1YCI,PROD_DRHF0Y,TRANS_CTV9RE,8,177.46,Electronics,88,Europe,0.65,901.34,2020-04-18,2023-06-29,Summer,Evening,Email Campaign,3369.340452251487,1850.7362242752065,1518.6042279762805,692,2023-06-15,45.07126096329942
CUST_HRM096,PROD_9MSQO1,TRANS_25QP12,14,113.79,Sports,16,Asia,0.22,5382.55,2021-08-28,2023-02-15,Winter,Evening,Email Campaign,3907.541499693605,3815.3566800972953,92.18481959630981,100,2023-07-27,2.359151389781481
CUST_V7WGO6,PROD_OKW1EM,TRANS_H2YJTI,1,175.38,Clothing,61,South America,0.2,148.67,2021-09-08,2023-07-22,Winter,Afternoon,Loyalty Program,4324.794570925125,3409.289025245972,915.5055456791533,916,2023-01-24,21.168763756640484
CUST_6QBHZX,PROD_SOX5ET,TRANS_TOOM28,5,165.36,Clothing,65,Europe,0.8,1423.2,2022-08-07,2023-12-24,Winter,Afternoon,Email Campaign,1637.9899339401054,623.669832851558,1014.3201010885474,585,2023-10-22,61.92468464373585
CUST_3FPR8J,PROD_7Q4AET,TRANS_C7YBU5,9,135.37,Sports,13,Asia,0.18,6867.04,2021-09-21,2023-09-18,Summer,Morning,Loyalty Program,2736.3112562831243,167.6341099176377,2568.677146365487,422,2023-06-28,93.87371924401087
CUST_TBS9AW,PROD_M9VWZE,TRANS_RFUH51,15,43.47,Electronics,52,South America,0.94,6107.27,2021-01-26,2023-04-18,Fall,Morning,Loyalty Program,4216.52958435208,3737.421035230691,479.10854912138893,643,2023-11-28,11.362627476856888
CUST_YFRZ1Q,PROD_UBK1WZ,TRANS_QU3LDF,6,43.5,Sports,45,North America,0.53,1499.77,2021-03-18,2023-11-19,Spring,Morning,Discount,4948.310541728776,2130.661512028953,2817.649029699823,694,2023-02-19,56.94163706862726
CUST_1VD01Y,PROD_68BE17,TRANS_FXA2XG,18,97.73,Sports,26,South America,0.54,4543.55,2020-04-06,2023-02-02,Fall,Evening,Discount,4458.6446241144395,2174.4594014397653,2284.185222674674,706,2023-01-07,51.23048404263327
CUST_WWNTAT,PROD_I56206,TRANS_EXHGKN,3,154.53,Clothing,30,Asia,0.72,6494.32,2022-01-10,2023-01-07,Fall,Evening,Email Campaign,1920.1895868594463,3133.8360830407632,-1213.646496181317,18,2023-04-10,-63.20451399626058
CUST_PBOGLF,PROD_T4DM96,TRANS_FUI0EA,10,39.8,Clothing,79,South America,0.47,4946.59,2020-01-04,2023-03-28,Fall,Afternoon,Loyalty Program,1056.315934371387,1293.02144679174,-236.705512420353,471,2023-03-22,-22.408590528478236
CUST_1YW08E,PROD_Y93PVJ,TRANS_MR1B01,6,101.49,Home,80,Asia,0.47,8173.98,2020-07-07,2023-12-24,Spring,Afternoon,Loyalty Program,2498.0234332922846,1953.5348969022086,544.488536390076,638,2023-08-29,21.796774567181064
CUST_AX1KW3,PROD_HB16FW,TRANS_ENGPQC,15,78.1,Sports,9,South America,0.65,3478.49,2021-11-16,2023-11-07,Winter,Evening,Email Campaign,3734.043113996607,3876.2185069296133,-142.17539293300615,723,2023-11-20,-3.8075455636834765
CUST_21FSEW,PROD_HN0EI1,TRANS_PTH0HC,1,142.7,Sports,31,North America,0.4,7717.22,2021-01-17,2023-01-18,Spring,Evening,Loyalty Program,2513.588446691158,2704.9873133830083,-191.39886669185034,7,2023-06-30,-7.614566614666149
CUST_LIGHR8,PROD_8T76WJ,TRANS_T2QBMA,12,136.42,Clothing,88,Asia,0.95,2263.32,2021-02-01,2023-03-19,Winter,Afternoon,Discount,2467.5862302369756,657.2928763833544,1810.2933538536213,419,2023-10-20,73.362921695335
CUST_X86CZA,PROD_3538CL,TRANS_CIS10X,3,94.65,Sports,37,South America,0.89,3225.42,2021-08-04,2023-02-12,Summer,Morning,Email Campaign,4207.329063300823,576.2456545381955,3631.083408762627,380,2023-03-24,86.30376550375864
CUST_QZXO32,PROD_HS8JLV,TRANS_8HDOAK,14,197.68,Home,68,North America,0.3,9442.67,2020-02-18,2023-12-08,Spring,Evening,Loyalty Program,1870.8785174292132,856.8457954153713,1014.0327220138419,508,2023-02-23,54.200885443231826
CUST_0BN42Y,PROD_YIJ9HG,TRANS_2O3K9J,13,139.39,Sports,83,Asia,0.77,9370.32,2022-03-03,2023-08-16,Spring,Morning,Discount,4312.993906577063,3078.5111139618343,1234.4827926152288,114,2023-03-31,28.622409846967667
CUST_1UVMOC,PROD_NLZID5,TRANS_AU03US,4,181.41,Clothing,73,Europe,0.65,837.83,2022-11-26,2023-04-03,Spring,Morning,Email Campaign,2093.3435246634454,1216.7391651704334,876.604359493012,852,2023-07-22,41.87580056330921
